641, 6.0
642, 4.0
643, 8.0
644, 17.0
645, 9.0
646, 12.0
647, 9.0
648, 13.0
649, 12.0
650, 16.0
651, 11.0
652, 108.0
653, 32.0
654, 10.0
655, 8.0
656, 19.0
657, 12.0
658, 11.0
659, 6.0
660, 7.0
661, 9.0
662, 13.0
663, 9.0
664, 9.0
665, 16.0
666, 12.0
667, 16.0
668, 14.0
669, 6.0
670, 14.0
671, 7.0
672, 8.0
673, 12.0
674, 10.0
675, 17.0
676, 17.0
677, 10.0
678, 6.0
679, 6.0
680, 6.0
681, 16.0
682, 14.0
683, 15.0
684, 12.0
685, 14.0
686, 53.0
687, 11.0
688, 7.0
689, 12.0
690, 16.0
691, 9.0
692, 7.0
693, 14.0
694, 9.0
695, 11.0
696, 7.0
697, 5.0
698, 6.0
699, 13.0
700, 9.0
701, 11.0
702, 17.0
703, 6.0
704, 6.0
705, 12.0
706, 7.0
707, 9.0
708, 6.0
709, 12.0
710, 10.0
711, 12.0
712, 15.0
713, 9.0
714, 21.0
715, 9.0
716, 5.0
717, 13.0
718, 12.0
719, 12.0
720, 6.0
721, 11.0
722, 11.0
723, 17.0
724, 9.0
725, 11.0
726, 8.0
727, 5.0
728, 8.0
729, 6.0
730, 8.0
731, 8.0
732, 12.0
733, 10.0
734, 14.0
735, 4.0
736, 12.0
737, 12.0
738, 6.0
739, 10.0
740, 5.0
741, 9.0
742, 9.0
743, 6.0
744, 9.0
745, 14.0
746, 13.0
747, 7.0
748, 19.0
749, 5.0
750, 11.0
751, 14.0
752, 8.0
753, 12.0
754, 14.0
755, 9.0
756, 11.0
757, 6.0
758, 7.0
759, 29.0
760, 10.0
761, 7.0
762, 8.0
763, 9.0
764, 6.0
765, 6.0
766, 11.0
767, 10.0
768, 8.0
769, 16.0
770, 10.0
771, 14.0
772, 5.0
773, 14.0
774, 7.0
775, 12.0
776, 14.0
777, 5.0
778, 6.0
779, 11.0
780, 7.0
781, 10.0
782, 6.0
783, 87.0
784, 19.0
785, 7.0
786, 7.0
787, 14.0
788, 10.0
789, 6.0
790, 12.0
791, 7.0
792, 8.0
793, 9.0
794, 14.0
795, 9.0
796, 32.0
797, 19.0
798, 9.0
799, 5.0
800, 6.0
801, 11.0
802, 9.0
803, 8.0
804, 11.0
